candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
722,Utpal Borah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=722,GOHPUR,BJP,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=722&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=722&col=lia
766,Utpal Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=766,SONARI,INC,1,12th Pass,"Rs 3,49,61,694 ~ 3 Crore+","Rs 61,89,550 ~ 61 Lacs+"
386,Uttam Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=386,RAM KRISHNA NAGAR (SC),IND,0,Others,"Rs 9,98,325 ~ 9 Lacs+",Rs 0 ~
295,Uttam Prasad,https://www.myneta.info/Assam2026/candidate.php?candidate_id=295,DHUBRI,BJP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=295&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=295&col=lia
538,Victor Kumar Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=538,GORESWAR,BJP,0,Graduate,"Rs 34,63,301 ~ 34 Lacs+","Rs 9,86,519 ~ 9 Lacs+"
552,Vijay Kumar Gupta,https://www.myneta.info/Assam2026/candidate.php?candidate_id=552,GUWAHATI CENTRAL,BJP,0,Graduate,"Rs 8,10,93,573 ~ 8 Crore+","Rs 53,78,178 ~ 53 Lacs+"
367,Wakibur Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=367,RUPAHIHAT,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=367&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=367&col=lia
134,Wazed Ali Choudhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=134,BIRSING-JARUA,INC,0,Graduate,"Rs 14,14,55,644 ~ 14 Crore+","Rs 3,94,20,126 ~ 3 Crore+"
173,Wilson Terang,https://www.myneta.info/Assam2026/candidate.php?candidate_id=173,AMRI (ST),IND,0,8th Pass,"Rs 87,000 ~ 87 Thou+",Rs 0 ~
373,Wilson Terang,https://www.myneta.info/Assam2026/candidate.php?candidate_id=373,RONGKHANG (ST),IND,0,8th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=373&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=373&col=lia
544,Yaswanta Chauhan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=544,GORESWAR,IND,1,12th Pass,"Rs 33,89,542 ~ 33 Lacs+",Rs 0 ~
383,Yogesh Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=383,RAM KRISHNA NAGAR (SC),IND,0,8th Pass,"Rs 60,000 ~ 60 Thou+",Rs 0 ~
437,Zabed Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=437,MANKACHAR,Asom Gana Parishad,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=437&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=437&col=lia
649,Zakaria Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=649,BINNAKANDI,IND,0,8th Pass,"Rs 88,000 ~ 88 Thou+",Rs 0 ~
505,Zakir Hussain Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=505,ALGAPUR-KATLICHERRA,Asom Gana Parishad,0,10th Pass,"Rs 47,52,381 ~ 47 Lacs+",Rs 0 ~
285,Zakir Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=285,DHING,Revolutionary Communist Party of India (Rasik Bhatt),0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=285&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=285&col=lia
436,Zamer Ali,https://www.myneta.info/Assam2026/candidate.php?candidate_id=436,MANKACHAR,IND,0,Graduate,"Rs 5,31,137 ~ 5 Lacs+",Rs 0 ~
518,Zubair Anam Mazumder,https://www.myneta.info/Assam2026/candidate.php?candidate_id=518,ALGAPUR-KATLICHERRA,INC,3,Graduate,"Rs 11,15,073 ~ 11 Lacs+",Rs 0 ~
